epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
0,0.29123962627223327,0.8303263091644753,0.29706114794739064,0.825201532021784
1,0.1984702303303906,0.9291488396163793,0.21149750780365803,0.9230993380176724
2,0.17520588619887334,0.9296021572110396,0.19596065081387676,0.9230976182337943
3,0.16328554334237635,0.9296021572110396,0.1860935120453795,0.9228001590250602
4,0.1596139114442955,0.9296031478699555,0.1923859472337522,0.9228524024136509
5,0.15344991873423477,0.9304522614399813,0.18528439909467406,0.9208008587525492
6,0.14984242116562876,0.9321964710042747,0.18334754849487395,0.9232669971326052
7,0.14669531391845847,0.9328146051832183,0.18680668133117487,0.9231146839847195
8,0.14278051830890107,0.933413430759451,0.18832707345238023,0.9230994938813418
9,0.1429913792955248,0.9324230492280131,0.18904776495579537,0.9231844871328148
10,0.13979962263823875,0.9347281513782089,0.18688582715648033,0.9246507838492248
11,0.13858047581775698,0.9371578097343445,0.18928271984046846,0.9255000361114988
12,0.13796766321084505,0.9383869136469516,0.19097317261956737,0.9204949802639082
13,0.1364597747943408,0.9377982758419006,0.18874342822136972,0.9232060861389393
14,0.13313714709968777,0.9384777225615906,0.19448832659840254,0.9221956087611719
15,0.13100738610834955,0.9379326397362178,0.19810484238278503,0.9239469220103319
16,0.13099596901200816,0.9410777266996389,0.19698315417172177,0.9239822660786954
17,0.1288358768928084,0.9387474131055816,0.20169930122895915,0.9236988002573684
18,0.13060934587776496,0.9379872897655349,0.1941003258497431,0.9223201689297472
19,0.12821527452845322,0.9386269950470436,0.2046376411439309,0.9247180403434669
20,0.1270217872392438,0.9372837819220947,0.19770314424734697,0.9240877725741209
21,0.12925822036005452,0.9368926671403267,0.20174053131791034,0.9197835563952903
22,0.12607803464018408,0.941012666991543,0.20288393438027505,0.9227409255471586
23,0.12618601970230114,0.9403158031672322,0.20066299671281407,0.9231633940231767
24,0.12501905160927707,0.9407919968924694,0.20897271172491796,0.9255726276342228
25,0.12383064534773126,0.9408712179046589,0.19921607728479973,0.9209291530447984
26,0.12380641814414153,0.9405836124499418,0.19941768217367478,0.9232311022578844
27,0.12149218455411061,0.9413318769423255,0.20564483312523596,0.923138753033741
28,0.12188449004597941,0.9418130862085443,0.20282743014704818,0.9210048737288182
29,0.1218236728140522,0.9429210987447701,0.21087769538659468,0.9203664746310902
30,0.12358605145499978,0.9415731025534654,0.20285803228203939,0.9201963018842682
31,0.12045399685728253,0.9428053844998748,0.20978156421488342,0.9219943715925032
32,0.12232087928172294,0.9430009760684914,0.21408914324732037,0.9210794716660666
33,0.12091400034705027,0.9431539537833998,0.21128481740023622,0.9225376846057226
34,0.11972908970804426,0.9431918418638594,0.20605061566482952,0.920141871120791
35,0.12236987749873106,0.943247833905788,0.20813280793933658,0.9232795507623879
36,0.1201057183940655,0.9438011193869847,0.20750585768031282,0.9228649467972837
37,0.11959047958130982,0.9411952758099564,0.21259483936503323,0.9225462188020638
38,0.11901125126102954,0.9412495850526065,0.21290849574384926,0.9247727643419831
39,0.11806736481982255,0.9414115802402971,0.22440311981370245,0.9231362195886733
40,0.11822047815180882,0.9393111746397045,0.21265817365487857,0.9216446742786926
41,0.1182699250960284,0.9412420507613312,0.21246921735457105,0.9211064492896653
42,0.11845094374177198,0.9427469737642029,0.2169788071983739,0.9217874453998999
43,0.11725835597085821,0.9431120328956033,0.21233855068188295,0.9206507224125214
44,0.11681046935412362,0.9425789225134493,0.2158677338563174,0.9223797643283728
45,0.12019636118758749,0.9418302787638106,0.21133126380370926,0.9201766617410401
46,0.11815903257382543,0.94278942415919,0.20928829528618387,0.9205906964074871
47,0.11750517224175779,0.9422372467299908,0.2196600055760624,0.9200245718216302
48,0.11747164638336345,0.9437812375229812,0.21669786074650255,0.9213286342713312
49,0.11719145518508314,0.9428590306614905,0.21979593673406214,0.9216809178653517
